Date,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,Country,City,PostalCode,ShippingCost,OrderStatus,ReturnStatus,Rating,Feedback,ShippingDate,DeliveryDate,CustomerFullName,CustomerPhone,CustomerEmail,CustomerAddress,ProductDescription,SupplierName,SupplierContact,PurchasePrice,Profit,Discount,Tax,TaxAmount,FinalPrice,PaymentStatus,ShipmentTrackingNumber,Carrier,EstimatedDelivery,ActualDelivery,DeliveryStatus,ProductReturnDate,ReturnReason,RefundAmount,CustomerSupportContact,PromotionApplied,CouponCode,MembershipStatus,ReviewComment,ReviewDate,FollowUpAction
2024-05-26,JMCVHIVU,Home & Kitchen,5,250.88,1254.4,Credit Card,USA,Paris,97191,34.42,Pending,Not Returned,4,LZIUIOOTLEAVSKZRFQNLYEGZPYIWODT,2024-05-30,2024-06-01,XBLZCMSXMXVPWAHMGUU,+13998401962,phgez@example.com,KLFZYOSPEEUIBPVXJJPTMNQUUT,,QJAZKUQJ,RJZZDODTKLMBHD,205.26,228.1,0.18,0.07,87.81,1116.418,Processed,771577,FedEx,2024-05-31,2024-06-01,On Time,,,,,,,,,,
2024-05-28,RIBBCP,Books,5,250.88,1254.4,Credit Card,France,New York,20006,34.42,Pending,Returned,2,XGNZDDXNYGOLNMSLPZPAOEFYUQKDRTNWICCKTWVEDL,2024-05-31,2024-06-09,MLQIJCUKXLG,+10832400066,tbvej@example.com,WPWKCZOVRMQYZLAZ,,DZMKENYBCC,BWEEWDSILCEBWMGUHY,205.26,228.1,0.07,0.07,87.81,1254.402,Pending,684633,FedEx,2024-06-08,2024-06-08,Delayed,,,,,,,,,,
2024-05-28,DWYRTYR,Clothing,6,250.88,1505.28,PayPal,Australia,Paris,81819,34.42,Pending,Not Returned,4,LDCWBDXDZGBKEMDIGYMJGRRBUAMWBDIHZRPDDRBUKTX,2024-06-01,2024-06-04,JJZTJDJVJDGRWCXO,+18418340171,yznbu@example.com,SIHTXUMJXLRHWFHWUUK,,SJUFVFAVAVZVS,KLRRPTVFRQRXU,205.26,273.72,0.29,0.07,105.37,1174.1188,Failed,446748,FedEx,2024-06-04,2024-06-04,Early,,,,,,,,,,
2024-05-28,KQZXYWXTPTMBXB,Toys & Games,5,250.88,1254.4,Debit Card,UK,Paris,55076,34.42,Cancelled,Returned,4,XNUQYHASSUGAAJMVELCSDOM,2024-05-29,2024-06-03,ITLUPKQCODIHRV,+17088851053,seuex@example.com,ZGPMXTCRVWRRSDEDTNSGGTMABDD,,FBOLUJS,IGXVGSAAAKWR,205.26,228.1,0.15,0.07,87.81,1154.05,Failed,836583,UPS,2024-06-04,2024-06-03,Early,,,,,,,,,,
2024-05-31,NDQMDCLVWHBFV,Electronics,6,250.88,1505.28,Bank Transfer,Germany,Paris,78861,34.42,Refunded,Returned,3,ZBILDZSJKGMILBVUAGAZYPDHQUSDDH,2024-06-03,2024-06-07,EZIPDPEGKGFSQ,+17711385626,efqnd@example.com,BAYVKAFYPOIUNAUJUBSTCC,,MCRTEVMNO,OQJHUISRHENMAKL,205.26,273.72,0.24,0.07,105.37,1249.3828,Pending,303623,FedEx,2024-06-05,2024-06-07,On Time,,,,,,,,,,
2024-05-31,LUJJWCTJITSNBE,Books,8,250.88,2007.04,Credit Card,UK,New York,60393,34.42,Pending,Returned,4,ZPSAEBPMFDYGBWJNHCCBQSJLWKIYM,2024-06-03,2024-06-12,FSQLLMFSAMEACCOOVD,+12118642712,rrkqn@example.com,ORVYQKBJOVQZONWCF,,NSCVAW,,205.26,364.96,0.16,0.07,140.49,1826.4036,Processed,147640,FedEx,2024-06-11,2024-06-11,Early,,,,,,,,,,
2024-05-31,HGFKLRSJ,Electronics,2,250.88,501.76,Bank Transfer,USA,Paris,13143,34.42,Pending,Returned,1,NVKEBGQFNDCKANFWQQWKVGMHH,2024-06-04,2024-06-09,CHLWRMHQIGVXYOXVP,+14051660309,fsrhe@example.com,VTICOUFJAWYFZMPDW,,GTGQOMXZOZCY,WTNPYOHUAMCXL,205.26,91.24,0.28,0.07,35.12,396.3872,Failed,940856,DHL,2024-06-08,2024-06-09,Delayed,,,,,,,,,,
2024-06-02,YUNCRXOFJLGQA,Books,4,250.88,1003.52,PayPal,USA,London,67505,34.42,Cancelled,Not Returned,5,YGYVIKBRVCRPHWHFYYBPZUISUOXB,2024-06-04,2024-06-10,YHXPSPZYNWPAR,+16470938902,pmoza@example.com,DMYPXASAMKQGWYABINPYZRTGQM,,PVAXN,HQRJOWUUJIAUWEON,205.26,182.48,0.04,0.07,70.25,1033.6292,Failed,442764,DHL,2024-06-08,2024-06-09,On Time,,,,,,,,,,
2024-06-02,RZOSAEOCAHLVYS,Books,6,250.88,1505.28,Debit Card,Australia,Sydney,22417,34.42,Completed,Returned,5,VKTLOPFCFWZCUMLHBGQGADODLPURNNKPOV,2024-06-04,2024-06-06,AQTGFMGXHLP,+11894578770,absbp@example.com,LUJBFAFUYXXZIUJJ,,TVDXIUA,KWQUNFVDMUXVQULWLXD,205.26,273.72,0.16,0.07,105.37,1369.8052,,545141,UPS,2024-06-04,2024-06-05,On Time,,,,,,,,,,
2024-06-02,YLMASFHDEYVGW,Toys & Games,5,250.88,1254.4,PayPal,UK,New York,41300,34.42,Completed,Not Returned,3,XMZQDLRHLDHBDLYUVJOIIGBGI,2024-06-04,2024-06-08,GFMNMHSNYERD,+19070434797,bugaa@example.com,PPSVLXTJAOSKWJVANVMVB,,NMORPFVPKGIA,TFFVAKWWULD,205.26,228.1,0.01,0.07,87.81,1329.666,Processed,269612,DHL,2024-06-06,2024-06-08,Delayed,,,,,,,,,,
2024-06-04,TDOUEXIB,Home & Kitchen,1,250.88,250.88,Bank Transfer,Germany,Toronto,38896,34.42,Completed,Not Returned,5,WLGSVXPZHSFBBHJUUKTZTXCPCHSLRMKMUCFWC,2024-06-08,2024-06-16,AAISAOMWGNBMHLMC,+13794362444,rrpal@example.com,YHKSSKEWQCVRRUKMUMCP,,HKEFXXLKGGLLAX,KKMMHKPMXCKU,205.26,45.62,0.06,0.07,17.56,253.3872,Processed,,UPS,2024-06-14,2024-06-16,Delayed,,,,,,,,,,
2024-06-04,QPQTZWBKBAZ,Clothing,9,250.88,2257.92,PayPal,USA,Paris,60629,34.42,Refunded,Returned,1,ZANWTGYIAJMLDGJVYGOSGZNUNRJCFVWVINUUXHACVFAR,2024-06-08,2024-06-17,LUBTRPIVQYXR,+11969676083,kizwj@example.com,NDEZFOUIMMFZRPPUPKZIAMZA,,UDZSZUS,JZVRQGRJZTVMGWGTK,205.26,410.58,0.08,0.07,158.05,2235.3364,Pending,447278,FedEx,2024-06-18,2024-06-16,Delayed,,,,,,,,,,
2024-06-06,WIVZBO,Clothing,3,250.88,752.64,Bank Transfer,USA,Berlin,37606,34.42,Completed,Not Returned,3,WQZUAVWHLSNSQPSEVSDEEYXAROUSW,2024-06-10,2024-06-13,GDHAJDQGYAPX,,kwmlf@example.com,PGNIRMYMDQWEQQJPNB,,KIMVSEKXYCEMN,ZLMLLFCHQMHEXDPRDKH,205.26,136.86,0.14,0.07,52.68,699.9504,Pending,373942,FedEx,2024-06-12,2024-06-12,Early,,,,,,,,,,
2024-06-06,OJYWQIRDIPDPSA,Clothing,2,250.88,501.76,Credit Card,France,New York,49916,34.42,Pending,Returned,2,FRHEVHFJCMGDMFPVUAXMZBTSFKQIEEPDT,2024-06-09,2024-06-14,KFVXAIKFSMQNTUDGOVJ,+19685509812,vnflr@example.com,OGCROZKXGIIABWXMVUVBL,,BRFSJU,,205.26,91.24,0.25,0.07,35.12,411.44,Pending,815887,FedEx,2024-06-14,2024-06-14,Early,,,,,,,,,,
2024-06-07,FJPDVVMPTFZ,Home & Kitchen,9,250.88,2257.92,Credit Card,Australia,Toronto,71330,34.42,Cancelled,Not Returned,5,MQIYMPTJJTPWTAKMYREDXFOWBDNDRZTPIHKNQMHNKIHNOZAX,2024-06-10,2024-06-18,MOCYSCSLNHRDXK,+14443420691,zwtkb@example.com,ZTIOKHZDUOZWEBXZHHJXFZK,,EBFRHBWTDOXT,BFXHANPQHQMSICRAMM,205.26,410.58,0.14,0.07,158.05,2099.8612,Processed,452524,DHL,2024-06-16,2024-06-18,Early,,,,,,,,,,
2024-06-08,CTJATKZZLNYH,Electronics,7,250.88,1756.16,PayPal,Canada,Sydney,17551,34.42,Cancelled,Not Returned,4,EYNYVPSPGCWHUUNTCXKVNVBDUZESJUU,2024-06-12,2024-06-14,SDFBGSNPHR,+17050717321,lyowf@example.com,TLORBYPIPESYLWDL,,IXTUFIMENNRG,JSVGNFFITP,205.26,319.34,0.17,0.07,122.93,1580.5428,Pending,,UPS,2024-06-14,2024-06-13,Delayed,,,,,,,,,,
2024-06-08,GJSYZDBZ,Clothing,5,250.88,1254.4,Credit Card,USA,London,66422,34.42,Completed,Returned,1,UCOSUYBYCLWNQPQXICVNC,2024-06-10,2024-06-12,DNXTVXUVRTEAWFTDSQ,+13991211980,eozko@example.com,HFODIQESPKBECWQEO,,LNSPXSJKDY,OADJFWBJVSWIKD,205.26,228.1,0.28,0.07,87.81,990.978,Processed,217066,DHL,2024-06-12,2024-06-11,Early,,,,,,,,,,
2024-06-10,RNZPVKJQN,Electronics,6,250.88,1505.28,Bank Transfer,Germany,Toronto,77782,34.42,Cancelled,Returned,1,WUSXMEALOYSBCGKJHBNMGUIGA,2024-06-11,2024-06-19,EFZAROPWIVVEKEF,+12020843708,saedi@example.com,VKRECBXBTHMKZIVKUTOQL,,BIJHDMFF,JFCMSCTRLLULXGILS,205.26,273.72,0.23,0.07,105.37,1264.4356,Pending,400203,DHL,2024-06-19,2024-06-18,Early,,,,,,,,,,
2024-06-10,DSBGISPVYP,Home & Kitchen,4,250.88,1003.52,Credit Card,Germany,Paris,75391,34.42,Pending,Not Returned,5,FYAPCMUDQJDTLZMDPSGA,2024-06-12,2024-06-21,JVDNCMWOPEJ,+11769199546,fwkcw@example.com,ZUTVFGDQCYUSXATSRRUGYNERLDT,,IFEBNJ,XJSQRJZXLWTHS,205.26,182.48,0.02,0.07,70.25,1053.6996,Pending,175213,UPS,2024-06-22,2024-06-21,Delayed,,,,,,,,,,
2024-06-10,WUUKGI,Home & Kitchen,1,250.88,250.88,Debit Card,France,Berlin,73411,34.42,Completed,Returned,2,BANTEOJUBKPSDJVVLBBILBRPSOYPFOLVLJU,2024-06-13,2024-06-16,PHPEKSPNKNPY,+11982076639,yikia@example.com,LRSOVTVFSGDWICPIRELD,,GTKMW,DFVDPHIORC,205.26,45.62,0.05,0.07,17.56,255.896,Failed,844371,UPS,2024-06-14,2024-06-16,Delayed,,,,,,,,,,
2024-06-10,YMZYDSBI,Toys & Games,4,250.88,1003.52,Debit Card,Germany,Paris,83185,34.42,Pending,Returned,4,WDJZSWNJQVKRBKHSYPDNVQKZZCDUMQTUTJ,2024-06-13,2024-06-15,CCALGKMNVLF,+12826696091,marko@example.com,ZKWWLCTWCABLUKEXSYEJSOHRXYHZM,,QELDAJBMM,QAGJOWMWEGNNIVFSO,205.26,182.48,0.01,0.07,70.25,1063.7348,Processed,858050,USPS,2024-06-15,2024-06-15,Delayed,,,,,,,,,,
2024-06-11,FEETVE,Clothing,9,250.88,2257.92,PayPal,France,Toronto,10888,34.42,Refunded,Not Returned,2,WXLHCUJXGYJGRTNLHYGEAOILVRKJJRZATZKBZKYBIAWFV,2024-06-13,2024-06-22,GFIUQQOANBTVGMU,+11230406613,pxxak@example.com,IAIZRPXIVFCZYXR,,LAJTXEJGORTDA,,205.26,410.58,0.02,0.07,158.05,2370.8116,Failed,223694,USPS,2024-06-22,2024-06-22,On Time,,,,,,,,,,
2024-06-14,IVJPJJSJ,Toys & Games,1,250.88,250.88,PayPal,USA,New York,67135,34.42,Pending,Not Returned,2,OAZXXRDMDOBILNTDODEJL,2024-06-16,2024-06-19,RFSIJZDUULMRMTWR,+18095905023,flzsa@example.com,GKNQXCNJRWEXAILFHMO,,KCLMTRLJUUOC,IKCQLENZSVQ,205.26,45.62,0.1,0.07,17.56,243.352,Processed,399242,USPS,2024-06-18,2024-06-18,Delayed,,,,,,,,,,
2024-06-16,QEZFXOYSRD,Clothing,3,250.88,752.64,PayPal,USA,Berlin,39424,34.42,Pending,Returned,5,HDCARTYNQFFJSJYZCAROTDRJVVSQJYD,2024-06-19,2024-06-27,PUUWJNWOKHQCAG,+19461535664,ubvtl@example.com,GKHIDNNSJJMRRTXPKVSD,,OQPBAVDZQGYE,DAQJHZKTJSFKPJYVAHQ,205.26,136.86,0.22,0.07,52.68,639.7392,Pending,834626,UPS,2024-06-25,2024-06-26,Delayed,,,,,,,,,,
2024-06-18,PXSTCJBDFKNP,Home & Kitchen,5,250.88,1254.4,PayPal,USA,Berlin,51559,34.42,Pending,Not Returned,4,EGSSHAXHSQITWPISPUZMSEBDLRCUYSZVDDPKZZMUKGND,2024-06-21,2024-06-30,BJRGEDNXCMCHRS,+16294413188,xagjv@example.com,NCMISKBMNBLMNXZMS,,DTTEHTWIFDE,ITHIPNXFIKVO,205.26,228.1,0.07,0.07,87.81,1254.402,Pending,654471,FedEx,2024-07-01,2024-06-30,Early,,,,,,,,,,
2024-06-19,SBYQIQOGV,Home & Kitchen,7,250.88,1756.16,Bank Transfer,USA,Toronto,21075,34.42,Pending,Returned,5,LMYIIBCULQDNUIHAMCNSFDTAJML,2024-06-23,2024-06-26,JCLXFSWDCRHXB,,poind@example.com,JJYKCJBHVDPAJFMWHGLRCQDUIQLO,,TMDGVAIEJKRE,HTCTYDGQLFXWUD,205.26,319.34,0.12,0.07,122.93,1668.3508,Pending,235254,DHL,2024-06-24,2024-06-25,On Time,,,,,,,,,,
2024-06-20,SCADRZHSWWY,Books,9,250.88,2257.92,Bank Transfer,Canada,Sydney,32699,34.42,Refunded,Returned,5,DQOUCJUNSUDYNFLZBQAQYEPNTJUYCC,2024-06-21,2024-06-26,GKFSCMTYXBEOJFNUAI,,fowhj@example.com,WDXZBURBGTLYPNOZRPOGXQQGE,,VXUDZSPBOIQZ,PAQEYWRFZWM,205.26,410.58,0.12,0.07,158.05,2145.0196,Processed,455111,DHL,2024-06-24,2024-06-25,Early,,,,,,,,,,
2024-06-21,AHASKUXYOW,Books,6,250.88,1505.28,Debit Card,Australia,Sydney,57972,34.42,Completed,Not Returned,1,RXWRDGAPQHFBZJQSDMUZSPMELGIEDJPKIXEYKIQVKUFZPSN,2024-06-25,2024-06-27,VUKVSILTFPMFMORPIRJ,,gwvvq@example.com,AYRKUDEIUTTEZQIQWTIZQ,,VFAHKT,YSPRGXIZUYAIJURVA,205.26,273.72,0.18,0.07,105.37,1339.6996,Processed,859116,USPS,2024-06-25,2024-06-26,On Time,,,,,,,,,,
2024-06-28,KSUJXLAXGQZJF,Home & Kitchen,3,250.88,752.64,Bank Transfer,Australia,Paris,19950,34.42,Pending,Returned,5,JUWDVUBMKLAVUILGQJFGSN,2024-07-02,2024-07-10,BIRXANCWKVRYBV,+10365045984,ymhyk@example.com,WRUZLGOZZLSHMDUEOG,,ZOIBGQCDCHK,GZHABKAXLHCJOLBY,205.26,136.86,0.27,0.07,52.68,602.1072,Pending,592229,FedEx,2024-07-08,2024-07-09,Delayed,,,,,,,,,,
2024-06-29,RERZQ,Home & Kitchen,7,250.88,1756.16,Credit Card,Canada,Toronto,15413,34.42,Completed,Not Returned,3,KBAZJLIWZKATJSWUYKCPVJBSDPFKQOVDXYHXRNZBPVOU,2024-07-01,2024-07-07,CUGCYODYOC,+14759758770,affib@example.com,PQJKNWXMRQIPIKNNKOLNCL,,SWBLKPKCWJE,IRFKNAWDGIQQKW,205.26,319.34,0.29,0.07,122.93,1369.8036,Failed,117116,UPS,2024-07-06,2024-07-07,On Time,,,,,,,,,,
2024-06-29,PHXMXPKFCA,Electronics,4,250.88,1003.52,Debit Card,USA,Berlin,49305,34.42,Cancelled,Returned,4,ILJGEZWHLAJKWTEMRJUYQSDIR,2024-07-01,2024-07-07,TRNUIOHHHXNF,+13169564239,qbvgw@example.com,NIQQPBWDYVHWIPKJYBAYYSGH,,XFTCVIUGWGYBH,LOBHTWZBXFAYRDYHHNT,205.26,182.48,0.18,0.07,70.25,893.1364,Pending,523209,DHL,2024-07-07,2024-07-07,Delayed,,,,,,,,,,
2024-06-30,EMJEZN,Electronics,3,250.88,752.64,PayPal,Germany,Toronto,13569,34.42,Pending,Returned,1,GYLZDULLZDLWHXCPBFQLIPGHGUEWGRRPGUB,2024-07-01,2024-07-06,OJLEVCEZLCUZAQJF,+10456740407,stckm@example.com,CPGMCYGYWLVEBPXD,,AJFRMU,ZTCOSAYCTA,205.26,136.86,0.15,0.07,52.68,692.424,Pending,930606,FedEx,2024-07-05,2024-07-06,On Time,,,,,,,,,,
2024-06-30,AYBGJ,Toys & Games,7,250.88,1756.16,PayPal,France,Berlin,76778,34.42,Pending,Returned,4,YHBRSTILVSHVHJROXKUZNONLDCLYZGGVYSNA,2024-07-04,2024-07-12,TMOWUBUBYQSAETPVE,+11158452835,pislz@example.com,VJFSWNNWUOKFVLXNYFSNUQ,,WALHU,QMTPZLGZXXQK,205.26,319.34,0.2,0.07,122.93,1527.858,,213723,DHL,2024-07-13,2024-07-11,Early,,,,,,,,,,
2024-06-30,GXPELQPT,Books,7,250.88,1756.16,Bank Transfer,Australia,Paris,40085,34.42,Cancelled,Not Returned,1,YVJRMHIZOHYACSISONZACBYARA,2024-07-04,2024-07-09,WJUJAIRGSZVPUFJE,+13500091620,,AJZQIJRZKQLEXUEJBWARPPEWWXVS,,CRFDOZDFR,HJPJXYHEQMYJJZZ,205.26,319.34,0.2,0.07,122.93,1527.858,Pending,487897,DHL,2024-07-09,2024-07-08,On Time,,,,,,,,,,
2024-06-30,PSZOLUJZVBGMCO,Books,4,250.88,1003.52,Debit Card,UK,New York,86023,34.42,Completed,Not Returned,3,GMQMMJFEJNKEDCNMXWELYWJBGGDL,2024-07-03,2024-07-06,MLXQYBEVJALNWHQKZT,+17736158659,knxni@example.com,HAKSHSEUWTZRBWSJRPEMBKLUHL,,ZJMTVR,WLLGKTXZYLDRJT,205.26,182.48,0.16,0.07,70.25,913.2068,Failed,558692,DHL,2024-07-04,2024-07-05,On Time,,,,,,,,,,
2024-07-01,ZCYJO,Home & Kitchen,7,250.88,1756.16,Bank Transfer,France,New York,93845,34.42,Refunded,Returned,5,XDGTMHNCBJFWGPFPXLVOVCPROWFQBBQSEDRHIXWZRVKPPDU,2024-07-04,2024-07-12,ERIIJUUDQZL,+11354437746,hxkjs@example.com,OVQJGTTYZVJWRNPMKCZQEGFFFTGFE,,HYFBVHJQVLK,ANQDYIGUVQC,205.26,319.34,0.22,0.07,122.93,1492.7348,Failed,249280,UPS,2024-07-11,2024-07-12,Delayed,,,,,,,,,,
2024-07-03,FTOXUGYUED,Home & Kitchen,2,250.88,501.76,Bank Transfer,UK,Toronto,46163,34.42,Pending,Not Returned,1,MYTHKUIRTCWRSIXRVPNSVOUZDLGK,2024-07-04,2024-07-10,DWGWWKDYTFAA,+11298656512,,GOREKWXYTNUHHBPQZJNLT,,PVJTC,JEDSFFITIO,205.26,91.24,0.15,0.07,35.12,461.616,Failed,,UPS,2024-07-08,2024-07-09,Early,,,,,,,,,,
2024-07-04,RCQRRXXBMV,Toys & Games,1,250.88,250.88,Bank Transfer,UK,Berlin,59592,34.42,Cancelled,Not Returned,1,GTCDBTOTLUQRHXHEXITTWEJAXDXPRLTOREZZNXGKOUKGU,2024-07-06,2024-07-08,AOAFXIFQWRWZZTA,+14126159427,pefkk@example.com,BOOZCRTXPIWRGJVTQPJZQVLGA,,DSITQDQ,HXBJNXBXVMSGL,205.26,45.62,0.3,0.07,17.56,193.176,Processed,104512,DHL,2024-07-06,2024-07-07,Early,,,,,,,,,,
2024-07-06,CEEECCTWR,Books,2,250.88,501.76,Debit Card,USA,New York,97151,34.42,Cancelled,Returned,1,TTZDXAZUZBZDEXBBRXNCURVJFBTKRNZTMGUZTJZSMV,2024-07-09,2024-07-15,PPAGNOFWZQQFMXKSJB,+15802970794,pwhsa@example.com,RYPLJKLDDJFEMKICXPPQGHYKLZ,,ZCTDIFSGPOPNDW,CEDNFQQXMXLYXBN,205.26,91.24,0.01,0.07,35.12,531.8624,Pending,471864,UPS,2024-07-16,2024-07-14,Delayed,,,,,,,,,,
2024-07-06,TDAZPHQHGYHUXZ,Electronics,4,250.88,1003.52,PayPal,UK,Berlin,67333,34.42,Pending,Not Returned,3,TLHRYBPHPHWMZFABGMDIS,2024-07-07,2024-07-16,HOIMVWOOAEOVZ,+17968630110,zuiny@example.com,QAMHBPVHZVYXGUABRQPUSONXBKO,,GXGFTI,HOIPMVODYPLTVL,205.26,182.48,0.13,0.07,70.25,943.3124,Processed,179101,FedEx,2024-07-16,2024-07-15,Delayed,,,,,,,,,,
2024-07-15,JGLTEPI,Clothing,8,250.88,2007.04,Credit Card,USA,Paris,18039,34.42,Completed,Not Returned,4,CWBPJLRBNLTXXXHWVGMONEHREWIJQYCAGOSHKBT,2024-07-19,2024-07-24,FWTEVITTGPQWHRT,+19639675710,tcebr@example.com,CKIBLIOICMUZBACHRENTNIJUMAWY,,UKPAZ,ATZCHGMJQKHWOL,205.26,364.96,0.12,0.07,140.49,1906.6852,Pending,152794,FedEx,2024-07-25,2024-07-23,Early,,,,,,,,,,
2024-07-15,TVZNKGJIDPJ,Toys & Games,3,250.88,752.64,PayPal,Canada,Toronto,18198,34.42,Completed,Not Returned,3,BKTQJECITVYBWSQYYLTIWDRPUXJZVLKETKPOFMPCRAYQTFI,2024-07-16,2024-07-21,JJFGGDSTIZWSP,+18883884070,vuymd@example.com,ZHIKWESTTPWINRZPRTPX,,FVKGP,JLDORYMXQAX,205.26,136.86,0.23,0.07,52.68,632.2128,Failed,655930,DHL,2024-07-22,2024-07-20,On Time,,,,,,,,,,
2024-07-18,XQIMABM,Clothing,6,250.88,1505.28,Debit Card,Germany,Berlin,44354,34.42,Pending,Returned,1,GWVYKZWCPFGLGVSVPRJAHCP,2024-07-19,2024-07-27,EXEFIIVLPPEX,+12244430397,,PQFQYUSQDJVXYOTUHPPSTZFE,,YVBTMMOOIRNWND,QTRIJVYQADROOA,205.26,273.72,0.06,0.07,105.37,1520.3332,Pending,604759,USPS,2024-07-27,2024-07-27,Early,,,,,,,,,,
2024-07-18,IGPSGFRSKLZJ,Electronics,6,250.88,1505.28,PayPal,UK,Toronto,13824,34.42,Cancelled,Returned,1,CBLHSXRTYOQRRIZEKDZJDWCYPUKIAJLXBOXTPBMRVSK,2024-07-21,2024-07-29,CFHPFNJVDL,+14604974015,xogct@example.com,HJKBLYQRHHNXBHUTBYSNLETYTUKXT,,KVANHFKNGVGUSV,XAKKZZFANXFQIQY,205.26,273.72,0.13,0.07,105.37,1414.9636,Failed,389135,FedEx,2024-07-30,2024-07-29,Early,,,,,,,,,,
2024-07-19,JTRDXEELZ,Electronics,9,250.88,2257.92,PayPal,Germany,Berlin,60420,34.42,Pending,Not Returned,5,ZCIENGLURKXIKRBTMOHEEGLTLIDHSVAWK,2024-07-22,2024-07-30,GPAPCOYFMTHLWNPZ,+11881066218,kzmuc@example.com,RJPRZIZFLAJBMIHYLMFSTNWMX,,YVIRQMDUZGHPLA,HXWLBCUMERAE,205.26,410.58,0.21,0.07,158.05,1941.8068,Pending,103096,UPS,2024-07-30,2024-07-29,Early,,,,,,,,,,
2024-07-20,HVBRIMG,Clothing,9,250.88,2257.92,Credit Card,USA,Sydney,99535,34.42,Refunded,Returned,3,MRUTJMYLMBCQZUSLPTTVJWWOHSELJVNVLXMUUQAVJZ,2024-07-24,2024-08-01,DTXSYHDCMDKPOBO,+18561557816,mhigh@example.com,POJNIJHRRLURQZKKTNATOTFZEMIJ,,AHLPADSRHF,LSXFBBTMNFLYMX,205.26,410.58,0.18,0.07,158.05,2009.5444,Pending,381842,UPS,2024-08-02,2024-07-31,Delayed,,,,,,,,,,
2024-07-20,IVOELALVFSSPSC,Toys & Games,4,250.88,1003.52,PayPal,UK,Sydney,13436,34.42,Refunded,Not Returned,3,KJFOIHWWFFQLGEPWFHCHGQSZ,2024-07-24,2024-07-27,OMCSLLQXHYMLPUK,,nrjcp@example.com,FMVFTNUDBUANYPZNIIBKSX,,COFFESJI,NRDFVZFOXXMGMUFFN,205.26,182.48,0.16,0.07,70.25,913.2068,Failed,130781,FedEx,2024-07-26,2024-07-26,Delayed,,,,,,,,,,
2024-07-21,JRZMZRCZWCW,Clothing,9,250.88,2257.92,PayPal,France,Berlin,50857,34.42,Completed,Returned,2,NYFGESUGILYOOXUPWTZOELDCAMELBFERXERPQBQ,2024-07-25,2024-07-27,ISTHMBSMSKXBH,+19343355006,omdpz@example.com,LFIGCHIUOHXQRWAN,,EGQWQIVWGA,KMCLWVUVVTEM,205.26,410.58,0.13,0.07,158.05,2122.4404,,549962,USPS,2024-07-27,2024-07-26,On Time,,,,,,,,,,
2024-07-21,ZLTGYXHINEUSU,Toys & Games,6,250.88,1505.28,PayPal,Canada,Paris,26057,34.42,Refunded,Not Returned,4,ZCNSLZAGZGMIEDEXXTLHMDTKOXNRT,2024-07-22,2024-07-27,ANHAYQUXDFACUBQI,+10057656158,,GNJUBCHPALMUOCIFEC,,JSHIOK,KQJLFEVATXTOPJXH,205.26,273.72,0.23,0.07,105.37,1264.4356,Failed,212231,DHL,2024-07-25,2024-07-26,On Time,,,,,,,,,,
2024-07-24,LUDHGOFENUMJ,Toys & Games,2,250.88,501.76,Bank Transfer,Australia,Toronto,11310,34.42,Cancelled,Returned,2,AKXTFEMJFDDGPAIZSTOI,2024-07-25,2024-08-03,SOFXFHCLTHKZZOMXV,+13187767256,lwvvb@example.com,LHNQNWQADRAXZJGYRZ,,LVRBOJGIVQNI,VGWATWFMLSZ,205.26,91.24,0.19,0.07,35.12,441.5456,Failed,829539,FedEx,2024-08-04,2024-08-03,Early,,,,,,,,,,
2024-07-24,DHXKQR,Home & Kitchen,6,250.88,1505.28,Debit Card,Canada,London,85355,34.42,Refunded,Not Returned,2,TVAZAPEUIASPCDLGOWOZEYWBLSWEWYYCXFMTODTG,2024-07-27,2024-08-03,MNVIXCWLILZKSIEJIAM,+14196188953,hklfp@example.com,FCEICYOPHJKYRDCVHWLBUDLQ,,OCBCBMZMBTV,QEXONCEYNHKYOMEMCMK,205.26,273.72,0.26,0.07,105.37,1219.2772,Pending,379629,UPS,2024-08-04,2024-08-02,Delayed,,,,,,,,,,
2024-07-24,YZKPLMPWZ,Books,2,250.88,501.76,Debit Card,UK,Berlin,88993,34.42,Pending,Returned,4,RUUVGLKXLZOHKURJHFCTLQCTRLVXPVJSINTNVDOTB,2024-07-28,2024-07-30,LKIOMLNIVJFSJ,+19346797651,ejerb@example.com,OEUPUSQZWYJFTECDJCLZOWMDZ,,IEUGYMA,,205.26,91.24,0.22,0.07,35.12,426.4928,Failed,528136,USPS,2024-07-30,2024-07-29,Early,,,,,,,,,,
2024-07-29,APOFLHGBL,Books,8,250.88,2007.04,Credit Card,Canada,Berlin,76013,34.42,Cancelled,Not Returned,5,RBRHJTDJJCUDWJGVWLGMHMAPSSUZMGOZFDVWTKXUSBQOT,2024-08-01,2024-08-07,HRBDIPESOXOLPK,,nwugh@example.com,HHLVNIFIVYHGHDWRCSUD,,BCLEZLDUZULEN,LWEVHEPIAEA,205.26,364.96,0.04,0.07,140.49,2067.2484,Processed,225530,DHL,2024-08-08,2024-08-06,Delayed,,,,,,,,,,
